33735 2 144139129
5 2184 1254 21024202
4 1390 2000 21025206
4 1324 2000 21026211
3 2789 2000 21027215
2 563 2000 21028219
10 387 1482 21029224
2 2216 449 21030228
9 1179 1128 21031232
9 101 1369 21032237
6 2493 1838 21033241
2 627 2000 21034245
4 325 1611 21035250
7 3012 979 21036254
1 2394 1194 21037258
5 371 2000 21038263
11 2994 156 21039267
9 176 1709 21040271
4 1071 1272 21041276
1 2127 1931 21042280
9 891 54 21043284
3 1036 1 21044289
7 1380 1 21045293
10 263 1 21046297
4 240 1336 21047302
1 2070 1567 21048306
5 1267 1353 21049310
1 1098 937 21050315
9 671 758 21051319
11 3341 2000 21052323
10 2693 2000 21053328
5 2855 346 21054332
8 1371 2000 21055336
8 1722 2000 21056341
4 3329 1878 21057345
9 2146 845 21058349
7 2195 1125 21059354
5 2626 2000 21060358
5 2922 1493 21061362
10 293 824 21062367
5 2973 840 21063371
5 953 878 21064375
6 8 2000 21065380
9 255 1856 21066384
9 208 1967 21067388
10 2553 930 21068393
7 1568 1521 21069397
3 2952 140 21070401
8 3584 1475 21071406
11 1090 1 21072410
9 1732 1683 21073414
3 2730 653 21074419
5 3327 743 21075423
1 1310 675 21076427
5 2071 1 21077432
1 588 2000 21078436
3 3582 1979 21079440
4 461 2000 21080445
11 978 728 21081449
9 926 2000 21082453
6 1949 1167 21083458
9 1169 9 21084462
1 3219 575 21085466
8 3622 923 21086471
8 2712 1947 21087475
5 3166 2000 21088479
9 3359 1053 21089484
11 1452 1123 21090488
3 966 1939 21091492
6 1974 1217 21092497
6 1916 1925 21093501
11 23 1334 21094505
10 70 1189 21095510
4 2522 2000 21096514
11 2093 1416 21097518
6 3349 1 21098523
6 919 1894 21099527
6 400 266 21100531
6 342 698 21101536
1 2815 987 21102540
7 1389 1772 21103544
3 2506 206 21104549
7 1436 2000 21105553
3 198 2000 21106557
7 229 902 21107562
8 79 733 21108566
7 1649 1753 21109570
4 2364 1669 21110575
10 2663 914 21111579
11 1946 1884 21112583
10 1435 1683 21113588
1 2409 2000 21114592
3 3099 1149 21115596
5 768 2000 21116601
6 2894 27 21117605
2 2892 1198 21118609
8 2820 2000 21119614
10 3170 1971 21120618
4 2462 2000 21121622
9 3123 1697 21122627
1 1272 1441 21123631
9 3466 852 21124635
6 1931 1435 21125640
10 2263 1302 21126644
1 3565 2000 21127648
4 1645 438 21128653
11 2352 1950 21129657
9 403 131 21130661
6 3550 2000 21131666
1 2349 697 21132670
8 2542 1709 21133674
4 3563 1405 21134679
9 705 481 21135683
8 581 1114 21136687
2 656 647 21137692
4 3636 527 21138696
11 1586 2000 21139700
11 2064 1279 21140705
1 2713 2000 21141709
6 1881 2000 21142714
1 3640 2000 21143718
1 2981 2000 21144722
10 172 1704 21145727
6 2320 2000 21146731
11 727 1391 21147735
3 3572 663 21148740
7 471 113 21149744
10 703 1 21150748
4 2963 848 21151753
5 2806 75 21152757
8 3205 491 21153761
1 962 1211 21154766
4 2893 1534 21155770
5 2450 1232 21156774
6 2874 981 21157779
2 2239 1016 21158783
9 2048 1992 21159787
8 1519 423 21160792
5 1559 1930 21161796
1 1185 1408 21162800
10 2201 1721 21163805
11 1337 1712 21164809
10 2389 1089 21165813
2 1213 1186 21166818
3 1896 976 21167822
8 2372 1 21168826
4 1302 618 21169831
3 3345 1 21170835
1 970 1832 21171839
3 934 1667 21172844
8 3355 1505 21173848
7 2881 1855 21174852
3 478 501 21175857
3 706 1265 21176861
9 695 1254 21177865
11 933 2000 21178870
9 1078 1 21179874
5 3280 199 21180878
1 3410 1 21181883
3 3106 635 21182887
5 1992 557 21183891
8 698 905 21184896
2 724 2000 21185900
8 2462 1487 21186904
3 355 434 21187909
1 2781 423 21188913
10 2544 965 21189917
10 3233 1220 21190922
6 2927 550 21191926
10 603 89 21192930
10 1718 1329 21193935
7 859 978 21194939
3 3261 2000 21195943
10 737 1 21196948
4 3345 1875 21197952
3 1360 1498 21198956
6 1353 1227 21199961
4 565 311 21200965
1 1293 405 21201969
11 3579 1680 21202974
3 406 2000 21203978
8 432 1366 21204982
7 2634 595 21205987
10 3638 712 21206991
4 2896 28 21207995
1 1449 1 21209000
11 738 1217 21210004
2 3199 1129 21211008
10 3141 1 21212013
4 1702 2000 21213017
2 2787 1124 21214021
3 3007 2000 21215026
2 2302 1057 21216030
7 3581 416 21217034
11 2887 880 21218039
4 1262 2000 21219043
4 2511 2000 21220047
7 3235 1084 21221052
7 895 971 21222056
6 2994 47 21223060
8 775 1461 21224065
10 929 690 21225069
9 2307 1147 21226073
9 1547 1825 21227078
11 1790 2000 21228082
2 1030 1618 21229086
8 1037 934 21230091
6 438 1 21231095
2 1290 1641 21232099
3 1991 740 21233104
4 451 712 21234108
4 1725 2000 21235112
1 2844 1 21236117
8 1920 1 21237121
11 2878 762 21238125
1 91 2000 21239130
8 1079 2000 21240134
9 823 709 21241138
8 1763 256 21242143
7 351 1520 21243147
10 1502 913 21244151
1 2575 1594 21245156
10 520 303 21246160
6 2879 2000 21247164
11 3559 797 21248169
5 2307 1735 21249173
5 1753 2000 21250177
3 2107 298 21251182
7 1293 1653 21252186
6 3631 1 21253190
6 2300 1545 21254195
3 416 1 21255199
10 1509 609 21256203
3 1982 1763 21257208
11 1050 1408 21258212
6 2346 1017 21259216
4 855 2000 21260221
6 2378 1 21261225
8 1176 461 21262229
11 1889 2000 21263234
4 646 2000 21264238
3 2132 802 21265242
2 34 2000 21266247
9 132 1445 21267251
2 1637 914 21268255
5 3179 1557 21269260
5 56 1 21270264
2 3117 1 21271268
3 1691 1 21272273
1 3169 1797 21273277
9 1775 1 21274281
5 1631 378 21275286
6 2224 1 21276290
9 1678 1784 21277294
5 2376 39 21278299
1 1 1681 21279303
2 610 1736 21280307
1 1533 2000 21281312
9 1585 1132 21282316
11 153 1041 21283320
9 2438 1662 21284325
1 1842 2000 21285329
3 1136 2000 21286333
11 3389 232 21287338
6 488 1108 21288342
1 336 2000 21289346
2 2815 1416 21290351
11 439 916 21291355
11 3503 1015 21292359
4 1336 1123 21293364
9 1118 1792 21294368
4 404 807 21295372
1 2061 2000 21296377
1 2577 1992 21297381
6 3267 1584 21298385
7 2120 433 21299390
9 828 435 21300394
10 3622 2000 21301398
10 3619 1066 21302403
9 19 1157 21303407
2 590 1049 21304411
8 3293 554 21305416
6 684 1831 21306420
1 280 196 21307424
6 735 497 21308429
8 2266 1689 21309433
10 3562 953 21310437
8 607 1346 21311442
4 2386 604 21312446
2 2424 1709 21313450
1 2141 2000 21314455
1 3458 1 21315459
10 845 782 21316463
11 664 818 21317468
11 2846 1 21318472
5 2112 361 21319476
9 2316 1427 21320481
3 1326 1734 21321485
8 2280 1236 21322489
4 378 229 21323494
11 32 439 21324498
1 1256 1899 21325502
10 1984 194 21326507
5 3347 1266 21327511
2 2659 394 21328515
3 1981 2000 21329520
6 294 2000 21330524
4 721 917 21331528
5 1402 1 21332533
5 974 1696 21333537
5 1495 1458 21334541
3 2674 1246 21335546
2 971 443 21336550
7 2937 1202 21337554
4 938 1027 21338559
9 2962 377 21339563
8 3596 676 21340567
6 441 2000 21341572
3 1120 527 21342576
4 551 1969 21343580
10 2070 1 21344585
9 192 2000 21345589
11 2399 2000 21346593
8 1480 1864 21347598
2 1631 778 21348602
8 1890 1 21349606
2 1276 2000 21350611
2 3651 2000 21351615
11 2910 1141 21352619
9 2718 2000 21353624
7 3181 910 21354628
9 1413 2000 21355632
4 3057 2000 21356637
3 974 1221 21357641
2 3183 782 21358645
3 1156 1821 21359650
4 519 1797 21360654
4 3623 778 21361658
10 3501 2000 21362663
4 752 2000 21363667
2 1029 1051 21364671
1 2771 1406 21365676
11 446 2000 21366680
5 1936 1658 21367684
10 1690 832 21368689
5 2385 566 21369693
6 283 416 21370697
1 3253 535 21371702
10 2207 1696 21372706
10 1355 1 21373710
4 2402 976 21374715
9 1330 806 21375719
8 573 1818 21376723
6 1869 235 21377728
10 1910 129 21378732
7 2323 736 21379736
8 2213 986 21380741
7 3164 1194 21381745
6 2669 1809 21382749
4 3009 2000 21383754
11 1300 1454 21384758
3 1983 1375 21385762
1 624 1253 21386767
9 2440 1629 21387771
10 812 1394 21388775
9 1752 1107 21389780
1 626 1852 21390784
2 352 592 21391788
6 231 734 21392793
10 3660 1633 21393797
1 1136 2000 21394801
4 3236 1313 21395806
10 40 1527 21396810
10 794 2000 21397814
7 2028 1032 21398819
11 1510 195 21399823
6 2102 2000 21400827
6 2918 2000 21401832
4 1257 1 21402836
7 1603 889 21403840
9 3382 709 21404845
10 2720 1395 21405849
1 469 1780 21406853
8 2207 484 21407858
1 2685 2000 21408862
3 2094 750 21409866
2 554 1611 21410871
8 2652 1983 21411875
5 1904 1355 21412879
8 3335 518 21413884
3 1690 1 21414888
8 2951 210 21415892
9 445 666 21416897
3 2838 1221 21417901
3 1 1570 21418905
1 1320 337 21419910
7 755 751 21420914
3 244 539 21421918
11 759 1874 21422923
5 559 1195 21423927
2 868 125 21424931
1 1859 510 21425936
3 2890 2000 21426940
10 802 2000 21427944
11 3015 1671 21428949
3 301 467 21429953
6 3475 1 21430957
9 2029 812 21431962
9 2232 2000 21432966
4 888 1410 21433970
3 363 2000 21434975
4 2221 1212 21435979
9 2082 993 21436983
4 1066 278 21437988
9 1929 1750 21438992
6 1013 795 21439996
8 1009 921 21441001
3 2574 557 21442005
2 3087 2000 21443009
8 2016 505 21444014
8 1775 1081 21445018
1 1163 1590 21446022
8 3449 1533 21447027
11 897 553 21448031
9 864 2000 21449035
7 2540 2000 21450040
3 2440 1 21451044
4 3156 2000 21452048
3 648 2000 21453053
2 1517 2000 21454057
8 3491 574 21455061
5 1191 1865 21456066
2 940 29 21457070
2 2414 1233 21458074
2 55 1963 21459079
4 3421 1394 21460083
11 3124 729 21461087
9 2317 503 21462092
6 765 1001 21463096
11 2441 1 21464100
4 70 1668 21465105
8 2642 2000 21466109
1 3422 915 21467113
5 2234 2000 21468118
10 2575 1 21469122
6 722 2000 21470126
3 273 1009 21471131
3 1220 1099 21472135
8 3351 1 21473139
7 2598 1932 21474144
8 119 2000 21475148
8 823 846 21476152
10 1022 1695 21477157
1 2747 904 21478161
6 2773 832 21479165
3 2410 1 21480170
3 1311 2000 21481174
7 2287 1266 21482178
2 2827 1039 21483183
5 2459 2000 21484187
4 58 11 21485191
8 448 1 21486196
3 3070 20 21487200
11 2495 670 21488204
7 1271 2000 21489209
1 2276 1631 21490213
9 502 2000 21491217
11 3560 157 21492222
5 1811 1 21493226
8 886 30 21494230
10 3038 765 21495235
8 1687 2000 21496239
4 266 689 21497243
2 161 766 21498248
3 567 167 21499252
7 2218 1 21500256
9 2129 2000 21501261
8 2517 1 21502265
1 1614 1227 21503269
5 2331 1 21504274
9 139 68 21505278
8 395 1031 21506282
3 3456 196 21507287
2 2511 999 21508291
2 56 2000 21509295
4 2772 663 21510300
9 3460 1 21511304
1 3427 1 21512308
2 1377 1468 21513313
2 2976 2000 21514317
4 412 1 21515321
7 671 1489 21516326
6 1237 1915 21517330
11 95 601 21518334
10 2567 1 21519339
2 1352 843 21520343
4 3486 1318 21521347
8 2731 964 21522352
2 1084 1116 21523356
7 2554 2000 21524360
8 2692 972 21525365
7 2967 1149 21526369
5 1159 1423 21527373
3 1071 1773 21528378
4 3218 1870 21529382
4 2374 1425 21530386
11 2166 233 21531391
6 1583 1503 21532395
8 1424 673 21533399
7 2759 14 21534404
9 2629 39 21535408
6 433 678 21536412
9 2939 1365 21537417
7 2900 1032 21538421
7 3214 1440 21539425
2 1450 1 21540430
5 1507 1086 21541434
6 316 2000 21542438
10 429 1223 21543443
11 1517 965 21544447
10 1134 1350 21545451
7 622 674 21546456
10 438 1 21547460
11 3384 2000 21548464
4 2917 2000 21549469
1 3646 983 21550473
11 755 1 21551477
11 156 975 21552482
10 1621 964 21553486
4 1366 1664 21554490
1 2724 2000 21555495
5 3177 487 21556499
1 1204 1165 21557503
11 71 1877 21558508
8 2637 1 21559512
4 1268 348 21560516
9 2033 2000 21561521
10 2791 1449 21562525
1 1862 1054 21563529
9 2903 1020 21564534
3 2464 1921 21565538
5 3495 2000 21566542
8 949 598 21567547
10 3265 20 21568551
6 1663 2000 21569555
3 122 918 21570560
5 2318 1544 21571564
9 2132 2000 21572568
9 664 1078 21573573
9 2416 1926 21574577
11 949 666 21575581
4 2022 1112 21576586
5 855 1 21577590
4 2632 1 21578594
10 488 1282 21579599
6 3 1373 21580603
10 774 2000 21581607
7 3519 2000 21582612
7 3448 2000 21583616
3 489 1966 21584620
5 1654 2000 21585625
2 401 1 21586629
10 231 1871 21587633
10 2289 1539 21588638
3 1580 1059 21589642
5 1525 1281 21590646
10 1408 812 21591651
1 2742 2000 21592655
1 3425 1 21593659
9 2871 686 21594664
11 2784 2000 21595668
6 2390 1610 21596672
9 2123 1 21597677
10 2246 1861 21598681
3 3312 885 21599685
7 529 2000 21600690
10 923 1483 21601694
5 2012 1070 21602698
2 2667 743 21603703
7 1211 1890 21604707
7 1721 1287 21605711
3 2856 1699 21606716
8 2764 1093 21607720
7 3277 873 21608724
9 3598 465 21609729
7 3334 124 21610733
6 3471 979 21611737
10 604 1 21612742
2 473 1596 21613746
9 2909 355 21614750
2 2844 1552 21615755
7 3201 614 21616759
6 2800 1724 21617763
8 2988 112 21618768
8 1249 790 21619772
2 2781 1076 21620776
7 2449 716 21621781
8 1561 757 21622785
6 552 1574 21623789
6 111 2000 21624794
6 3408 2000 21625798
7 3007 1528 21626802
6 3391 1 21627807
10 1672 1219 21628811
6 304 975 21629815
7 1642 1431 21630820
4 241 618 21631824
10 2400 2000 21632828
8 662 1627 21633833
8 1748 56 21634837
11 1302 1 21635841
5 1572 2000 21636846
8 3099 1368 21637850
3 401 2000 21638854
10 2387 1229 21639859
6 261 1 21640863
10 3416 1750 21641867
3 2099 821 21642872
2 2410 725 21643876
11 2882 2000 21644880
7 2115 560 21645885
4 1383 1531 21646889
11 2512 2000 21647893
2 3245 1776 21648898
9 3045 2000 21649902
8 1953 1 21650906
7 2077 1783 21651911
9 729 202 21652915
5 3113 561 21653919
7 2943 583 21654924
11 2647 2000 21655928
7 3153 1580 21656932
6 2558 1295 21657937
8 272 2000 21658941
8 1527 1860 21659945
1 575 1161 21660950
10 1790 2000 21661954
1 2826 638 21662959
4 3229 450 21663963
7 2578 814 21664967
6 2538 905 21665972
4 860 1 21666976
6 1402 782 21667980
10 1270 1162 21668985
8 526 1362 21669989
2 1181 2000 21670993
3 2507 2000 21671998
10 1158 1072 21673002
1 1561 1634 21674006
10 2938 763 21675011
9 3511 2000 21676015
5 2888 1 21677019
8 690 762 21678024
2 3280 2 21679028
7 3227 2000 21680032
11 3001 1533 21681037
3 2131 2000 21682041
9 1605 1426 21683045
11 1598 354 21684050
6 606 550 21685054
4 2295 1337 21686058
7 486 2000 21687063
10 3511 665 21688067
9 1286 915 21689071
9 2318 961 21690076
7 1289 571 21691080
9 3177 1814 21692084
6 536 992 21693089
4 2191 517 21694093
11 650 2000 21695097
7 1398 1 21696102
8 975 828 21697106
2 3330 2000 21698110
3 1540 2000 21699115
8 1556 2000 21700119
8 2357 1142 21701123
8 2726 1633 21702128
4 12 2000 21703132
8 1977 144 21704136
8 2759 2000 21705141
3 3562 1958 21706145
10 950 10 21707149
6 278 1 21708154
6 2856 1 21709158
6 850 2000 21710162
3 2237 1119 21711167
3 1723 2000 21712171
11 3340 448 21713175
3 1059 1065 21714180
5 2829 1744 21715184
10 12 2000 21716188
7 1124 1754 21717193
11 3059 47 21718197
8 2058 1296 21719201
5 658 1894 21720206
7 3099 1677 21721210
7 1909 1405 21722214
10 2521 1735 21723219
10 3090 1119 21724223
10 2165 1249 21725227
5 2382 1 21726232
11 2629 2000 21727236
6 2006 865 21728240
3 3517 513 21729245
9 3295 1154 21730249
4 2697 1580 21731253
5 2332 1285 21732258
11 3305 456 21733262
10 3306 1794 21734266
10 1066 234 21735271
8 2291 2000 21736275
5 295 1784 21737279
4 543 1745 21738284
10 2709 327 21739288
2 3398 1371 21740292
5 2749 2000 21741297
7 169 1006 21742301
4 1409 1 21743305
3 2698 781 21744310
3 1050 2000 21745314
5 1074 1207 21746318
8 3172 571 21747323
10 2158 1116 21748327
9 3113 754 21749331
7 469 1 21750336
5 1910 1381 21751340
4 502 2000 21752344
1 2220 530 21753349
8 951 2000 21754353
3 3081 679 21755357
7 517 699 21756362
3 2213 1272 21757366
4 571 408 21758370
9 276 2000 21759375
6 1611 151 21760379
11 1001 2000 21761383
7 1186 526 21762388
6 326 2000 21763392
11 2198 601 21764396
5 1784 1521 21765401
3 3290 503 21766405
5 3214 1 21767409
9 577 1366 21768414
4 2814 1667 21769418
10 3337 869 21770422
1 3052 1 21771427
5 821 997 21772431
2 1577 2000 21773435
6 2181 1466 21774440
2 650 98 21775444
6 2270 2000 21776448
6 340 2000 21777453
10 2212 910 21778457
5 1529 1377 21779461
9 1043 1 21780466
7 1538 1749 21781470
6 489 1787 21782474
8 971 1 21783479
3 2901 2000 21784483
8 2426 730 21785487
5 1083 1214 21786492
10 3262 1060 21787496
4 306 1106 21788500
2 459 414 21789505
11 3434 1155 21790509
8 878 484 21791513
5 228 1219 21792518
6 959 229 21793522
8 3079 2000 21794526
4 1963 609 21795531
6 3638 2000 21796535
5 2759 2000 21797539
1 809 2000 21798544
8 519 1597 21799548
5 2608 683 21800552
6 3385 2000 21801557
5 1161 929 21802561
9 2852 690 21803565
7 1490 1250 21804570
1 1579 1982 21805574
9 12 1235 21806578
5 180 2000 21807583
8 1402 1235 21808587
5 1065 1148 21809591
2 2030 1633 21810596
7 2749 1115 21811600
2 3136 1697 21812604
7 2079 1734 21813609
2 2348 1298 21814613
2 2352 1127 21815617
2 23 1448 21816622
8 665 2000 21817626
6 1071 1519 21818630
6 2147 1127 21819635
4 19 463 21820639
1 2418 2000 21821643
4 2564 2000 21822648
10 3210 2000 21823652
10 2554 1062 21824656
2 152 1713 21825661
9 3536 1608 21826665
1 3218 45 21827669
7 2794 2000 21828674
2 3383 1544 21829678
2 1324 1177 21830682
5 3308 2000 21831687
1 2361 35 21832691
2 2109 655 21833695
5 2615 419 21834700
1 3267 223 21835704
10 3267 1660 21836708
10 2905 340 21837713
3 2631 725 21838717
6 359 778 21839721
5 1889 1876 21840726
1 1018 330 21841730
8 2715 1216 21842734
11 2332 869 21843739
7 1874 1068 21844743
11 2942 879 21845747
5 601 1 21846752
9 1921 2000 21847756
6 158 2000 21848760
8 1372 1484 21849765
1 2165 1715 21850769
3 1137 775 21851773
9 2461 1332 21852778
10 1726 1295 21853782
6 624 1381 21854786
5 1690 711 21855791
10 1058 1115 21856795
11 3331 1679 21857799
3 555 441 21858804
11 2060 968 21859808
10 2812 1536 21860812
2 1590 1 21861817
1 1064 1 21862821
6 1204 357 21863825
10 300 1134 21864830
2 1064 1456 21865834
8 284 832 21866838
3 1675 1032 21867843
10 428 2000 21868847
11 2214 1254 21869851
11 2977 1823 21870856
1 1024 2000 21871860
7 1800 1465 21872864
5 2758 1920 21873869
5 3222 2000 21874873
8 2782 511 21875877
4 783 579 21876882
4 1310 1772 21877886
6 3273 1648 21878890
1 1455 2000 21879895
4 102 1 21880899
6 2878 2000 21881903
8 458 530 21882908
2 2184 2000 21883912
3 179 2000 21884916
2 520 775 21885921
7 2477 1278 21886925
6 3303 1806 21887929
5 527 1781 21888934
9 2310 1563 21889938
5 397 730 21890942
1 2259 925 21891947
10 3654 783 21892951
2 2836 2000 21893955
6 2954 1439 21894960
2 2606 1637 21895964
1 3291 413 21896968
1 2636 1434 21897973
10 187 1519 21898977
4 3415 1210 21899981
3 949 1203 21900986
6 1195 2000 21901990
5 496 1012 21902994
11 1479 1655 21903999
9 3182 1090 21905003
10 3076 668 21906007
6 3421 106 21907012
9 296 1327 21908016
6 1177 1701 21909020
2 1266 2000 21910025
6 226 1 21911029
3 2894 1 21912033
5 1913 2000 21913038
6 2330 1302 21914042
2 3258 770 21915046
3 2741 759 21916051
2 2735 1005 21917055
8 2242 834 21918059
2 3125 968 21919064
4 3438 389 21920068
7 3195 2000 21921072
3 2018 2000 21922077
3 2036 592 21923081
1 281 1407 21924085
8 3246 1831 21925090
7 2831 1879 21926094
11 2478 1621 21927098
10 3260 2000 21928103
6 3364 2000 21929107
9 834 1775 21930111
4 3391 608 21931116
4 395 1409 21932120
8 110 345 21933124
4 1332 817 21934129
9 1512 374 21935133
9 2932 140 21936137
6 3325 1955 21937142
11 1194 2000 21938146
6 2317 1580 21939150
7 555 1087 21940155
1 178 1006 21941159
7 94 2000 21942163
3 1833 177 21943168
6 2573 549 21944172
8 3537 923 21945176
2 3244 1576 21946181
2 760 959 21947185
11 2181 1732 21948189
7 931 1060 21949194
11 3569 649 21950198
11 838 184 21951202
9 2437 1167 21952207
11 1257 1 21953211
11 1588 728 21954215
11 2525 1 21955220
6 780 138 21956224
6 1804 1621 21957228
8 1024 1372 21958233
4 2246 919 21959237
2 689 1841 21960241
9 3013 2000 21961246
7 2215 1892 21962250
8 1211 281 21963254
10 1381 1237 21964259
8 2620 1072 21965263
9 2460 623 21966267
9 1976 424 21967272
3 758 1465 21968276
4 1105 318 21969280
5 18 2000 21970285
4 561 187 21971289
3 2284 2000 21972293
9 1299 1364 21973298
1 2710 1016 21974302
11 3451 2000 21975306
11 753 618 21976311
10 2196 1849 21977315
2 3436 1273 21978319
9 1009 1082 21979324
5 1499 1136 21980328
8 2918 1799 21981332
11 972 2000 21982337
6 454 2000 21983341
4 2187 1014 21984345
9 3204 1 21985350
9 3385 952 21986354
4 1364 1256 21987358
9 1608 767 21988363
4 22 743 21989367
7 2139 1549 21990371
9 30 1617 21991376
9 1724 2000 21992380
5 1279 590 21993384
1 2866 1599 21994389
1 1149 2000 21995393
1 2745 1933 21996397
10 2988 1544 21997402
4 1967 2000 21998406
6 3439 1024 21999410
1 1288 217 22000415
6 2099 2000 22001419
6 1958 608 22002423
3 822 789 22003428
7 2948 333 22004432
5 566 2000 22005436
10 2366 517 22006441
6 1954 1708 22007445
9 637 1 22008449
6 1120 288 22009454
2 3054 1186 22010458
3 1562 587 22011462
5 876 1273 22012467
10 2095 607 22013471
3 1555 1078 22014475
1 3158 272 22015480
9 1214 2000 22016484
11 2383 2000 22017488
3 3421 2000 22018493
9 2469 1635 22019497
2 2734 165 22020501
11 1752 273 22021506
6 984 1089 22022510
4 3373 43 22023514
10 1369 1198 22024519
1 413 565 22025523
9 1031 2000 22026527
8 332 47 22027532
9 2109 618 22028536
8 1395 1578 22029540
6 2560 408 22030545
11 1161 1144 22031549
1 1520 1300 22032553
3 875 341 22033558
9 1275 812 22034562
3 3270 778 22035566
9 674 1641 22036571
10 3221 1132 22037575
10 757 2000 22038579
9 3292 1587 22039584
11 3068 2000 22040588
7 2305 1618 22041592
11 2532 729 22042597
3 2879 1116 22043601
6 713 1507 22044605
5 2505 192 22045610
3 864 2000 22046614
6 1128 1 22047618
3 1658 1001 22048623
7 3575 799 22049627
5 2166 2000 22050631
2 2547 34 22051636
6 541 1149 22052640
11 607 824 22053644
9 2799 1754 22054649
6 1842 2000 22055653
11 3440 1316 22056657
1 2738 1 22057662
9 2301 246 22058666
2 3653 562 22059670
9 1125 937 22060675
5 1027 1 22061679
2 2115 966 22062683
6 503 1 22063688
7 420 397 22064692
4 2651 922 22065696
4 3161 656 22066701
8 193 2000 22067705
11 244 875 22068709
9 3186 1745 22069714
1 490 1082 22070718
10 2373 1 22071722
2 1013 1167 22072727
2 1610 1184 22073731
9 2922 1061 22074735
9 667 599 22075740
10 617 1207 22076744
7 2850 972 22077748
10 3107 492 22078753
9 2130 1 22079757
5 2995 766 22080761
1 2473 1331 22081766
2 821 910 22082770
10 3026 2000 22083774
9 1953 2000 22084779
6 880 1581 22085783
1 244 2000 22086787
8 443 1288 22087792
2 1885 96 22088796
2 1192 847 22089800
10 940 2000 22090805
3 2292 377 22091809
3 2211 1245 22092813
4 572 740 22093818
3 3309 218 22094822
3 858 1970 22095826
7 1005 1647 22096831
5 3473 2000 22097835
11 2586 1653 22098839
8 944 2000 22099844
3 915 297 22100848
1 1701 1229 22101852
4 463 1485 22102857
9 2251 2000 22103861
6 313 1974 22104865
11 2377 1161 22105870
2 157 1800 22106874
2 2475 388 22107878
3 1608 1784 22108883
6 3401 2000 22109887
5 1532 1711 22110891
8 355 1571 22111896
11 3198 1079 22112900
10 1756 692 22113904
1 3174 1910 22114909
1 3377 1739 22115913
3 2165 668 22116917
5 3372 2000 22117922
6 1886 1110 22118926
9 1817 685 22119930
2 895 282 22120935
5 2281 2000 22121939
3 2032 1 22122943
6 2519 59 22123948
10 3071 2000 22124952
1 1840 2000 22125956
5 2399 908 22126961
2 1338 1042 22127965
6 2454 2000 22128969
4 79 1681 22129974
9 3407 677 22130978
11 333 1 22131982
7 545 493 22132987
3 390 199 22133991
5 3352 1254 22134995
3 2207 359 22136000
3 3272 3 22137004
6 3064 489 22138008
2 2300 1584 22139013
8 3112 1060 22140017
9 1536 1 22141021
9 3576 971 22142026
10 773 799 22143030
1 131 1983 22144034
6 3161 1388 22145039
7 1291 1885 22146043
8 2917 513 22147047
7 1521 1069 22148052
10 3057 1315 22149056
3 1121 2000 22150060
8 2924 877 22151065
1 2430 1539 22152069
5 3548 1837 22153073
9 1523 2000 22154078
2 3011 533 22155082
1 1338 1 22156086
9 1119 1996 22157091
11 2689 1728 22158095
10 3379 1 22159099
11 2227 645 22160104
6 924 1 22161108
2 2800 1840 22162112
3 3540 1830 22163117
4 2830 534 22164121
9 1055 1978 22165125
4 1748 1742 22166130
10 3023 1359 22167134
5 749 1695 22168138
7 2429 600 22169143
3 2633 1 22170147
11 1066 58 22171151
2 2880 1019 22172156
11 2178 1741 22173160
11 631 1885 22174164
5 1067 956 22175169
1 2415 1912 22176173
1 935 2000 22177177
3 878 627 22178182
7 2257 512 22179186
5 3657 220 22180190
10 2215 681 22181195
5 2602 2000 22182199
2 240 344 22183204
9 1024 2000 22184208
10 2479 1351 22185212
8 2880 1 22186217
7 60 958 22187221
9 236 1551 22188225
9 3378 1062 22189230
11 1730 2000 22190234
1 617 2000 22191238
6 3643 480 22192243
6 2544 727 22193247
4 212 74 22194251
6 1705 342 22195256
3 2102 772 22196260
11 2868 1446 22197264
11 1819 2000 22198269
4 692 1289 22199273
8 3001 147 22200277
7 2644 1 22201282
5 864 885 22202286
5 2293 1923 22203290
3 753 1795 22204295
4 2054 1 22205299
6 1932 1450 22206303
6 1059 1339 22207308
11 107 1545 22208312
8 3166 303 22209316
7 3283 939 22210321
8 244 917 22211325
4 2767 1368 22212329
11 1577 1 22213334
8 3434 1947 22214338
5 1562 1127 22215342
2 1953 2000 22216347
6 3404 1264 22217351
2 1264 803 22218355
4 2657 2000 22219360
7 3595 1323 22220364
4 435 1914 22221368
8 572 1990 22222373
4 3319 2000 22223377
3 171 1478 22224381
7 3288 1289 22225386
11 2184 534 22226390
4 2836 1 22227394
11 88 1844 22228399
2 2627 1142 22229403
5 2223 921 22230407
3 734 2000 22231412
9 1700 1457 22232416
8 3053 1453 22233420
4 2974 1081 22234425
1 515 504 22235429
4 1989 1 22236433
6 3174 1257 22237438
9 1756 80 22238442
5 3418 2000 22239446
4 840 2000 22240451
7 520 2000 22241455
2 815 1637 22242459
4 1613 797 22243464
8 1246 1456 22244468
1 3618 359 22245472
10 1234 2000 22246477
5 3428 1172 22247481
9 2170 1605 22248485
10 192 1639 22249490
9 2825 1236 22250494
7 1902 161 22251498
2 645 2000 22252503
8 57 1413 22253507
10 977 2000 22254511
7 2003 119 22255516
4 270 2000 22256520
7 1275 1 22257524
11 3447 1665 22258529
7 173 1352 22259533
8 185 1230 22260537
11 2893 2000 22261542
6 1970 1613 22262546
7 892 18 22263550
3 3147 1 22264555
