26109 8 1066918390
10 604 1805 240828
21 1363 2000 240850
34 853 1697 240871
22 347 1781 240892
38 367 2000 240914
33 163 1391 240935
8 743 1638 240956
25 735 1817 240978
33 1126 1850 240999
14 761 2000 241020
30 93 1945 241042
24 438 1985 241063
30 1043 1253 241084
8 583 1941 241106
25 376 1880 241127
4 858 1494 241149
18 1016 1856 241170
2 751 2000 241191
28 510 1802 241213
9 200 1650 241234
14 228 1487 241255
14 598 1318 241277
35 69 2000 241298
30 598 1773 241319
40 565 1814 241341
24 1289 1580 241362
41 1336 1752 241383
12 289 1972 241405
22 1261 1898 241426
3 786 1325 241447
24 1241 1689 241469
7 443 1780 241490
20 206 1715 241511
2 210 2000 241533
1 1287 2000 241554
7 156 1638 241575
36 677 2000 241597
16 864 1929 241618
30 587 1397 241639
38 1234 1906 241661
24 551 1840 241682
3 659 1768 241703
3 176 1648 241725
10 686 1720 241746
30 361 2000 241767
25 506 1716 241789
4 471 2000 241810
11 1289 1194 241831
30 742 1612 241853
1 856 1782 241874
13 967 2000 241895
26 32 1812 241917
35 182 1591 241938
15 282 1817 241959
32 70 1461 241981
41 214 1649 242002
4 140 1926 242023
18 532 1860 242045
33 350 1961 242066
34 368 1814 242087
24 517 1414 242109
11 318 1945 242130
41 175 1559 242151
26 711 1905 242173
37 495 1755 242194
37 65 1206 242215
17 823 1344 242237
17 755 1273 242258
3 252 1429 242279
32 1186 1667 242301
24 439 1507 242322
2 378 1724 242343
15 59 1373 242365
20 959 1701 242386
30 4 1799 242407
28 365 1535 242429
38 1043 1676 242450
40 1119 1741 242471
10 1341 1823 242493
2 566 1741 242514
24 914 1876 242535
1 980 1601 242557
27 414 1548 242578
5 436 1084 242599
4 813 1712 242621
34 265 1700 242642
22 465 1682 242664
12 988 1584 242685
25 278 1760 242706
13 378 1148 242728
4 867 1185 242749
10 514 1615 242770
9 495 1370 242792
17 598 1989 242813
15 300 1364 242834
33 441 1342 242856
12 1348 1711 242877
32 185 1516 242898
7 70 1302 242920
11 620 1295 242941
7 377 2000 242962
30 1342 1444 242984
15 457 1872 243005
17 442 1975 243026
27 543 1931 243048
32 1145 1726 243069
1 124 1930 243090
29 21 1997 243112
29 125 1960 243133
38 9 1867 243154
24 559 1746 243176
21 878 1787 243197
23 100 1545 243218
36 401 2000 243240
21 531 1681 243261
9 962 1547 243282
3 1331 1884 243304
13 384 1492 243325
34 369 1487 243346
21 974 1556 243368
23 844 1771 243389
32 411 1780 243410
31 362 1921 243432
29 560 1822 243453
21 654 1650 243474
30 104 1445 243496
28 25 1958 243517
25 84 1364 243538
18 889 1312 243560
16 974 1117 243581
3 1074 1791 243602
38 1166 1889 243624
14 302 2000 243645
40 913 1492 243666
30 115 2000 243688
33 1189 1490 243709
8 547 1955 243730
10 49 1599 243752
12 932 1782 243773
8 1067 1293 243794
11 1106 1683 243816
28 419 1941 243837
1 62 1403 243858
21 915 1769 243880
30 857 1615 243901
5 181 1251 243922
27 106 1854 243944
33 70 2000 243965
8 274 1699 243986
37 780 1420 244008
33 768 1908 244029
17 535 2000 244050
18 1309 1750 244072
2 691 1935 244093
8 273 1567 244114
16 790 1924 244136
38 1017 1608 244157
15 1131 1387 244179
38 1140 1411 244200
19 1193 1653 244221
30 827 1745 244243
33 649 1605 244264
26 445 1711 244285
9 109 1891 244307
10 8 1844 244328
29 328 1859 244349
19 1092 1976 244371
11 1216 1351 244392
24 189 1647 244413
14 552 1998 244435
14 756 1659 244456
15 1136 1963 244477
16 616 1832 244499
25 1218 1868 244520
26 1250 1948 244541
4 800 1080 244563
22 906 1611 244584
17 462 1603 244605
28 1328 1870 244627
38 603 2000 244648
37 475 899 244669
8 1149 1510 244691
29 1274 1416 244712
2 1101 2000 244733
5 884 1739 244755
33 750 1546 244776
13 1301 1801 244797
25 23 1658 244819
36 1085 1586 244840
19 201 1889 244861
38 908 1562 244883
31 483 1533 244904
1 1068 2000 244925
20 626 1834 244947
12 810 1895 244968
26 31 1643 244989
14 95 2000 245011
20 802 1837 245032
1 433 1836 245053
24 875 1717 245075
17 332 1821 245096
36 1350 1316 245117
27 731 2000 245139
23 457 1723 245160
9 496 1631 245181
21 702 1747 245203
12 370 1202 245224
12 1058 1652 245245
5 926 1717 245267
2 1028 1742 245288
38 319 1918 245309
2 31 1830 245331
22 1162 1936 245352
1 289 2000 245373
27 965 1270 245395
22 396 1703 245416
16 657 1610 245437
32 651 1659 245459
13 1369 2000 245480
32 830 1829 245501
1 740 1885 245523
22 143 944 245544
22 723 1220 245565
2 512 1438 245587
7 712 1390 245608
22 413 2000 245630
30 534 1237 245651
29 611 1691 245672
8 150 820 245694
13 455 1862 245715
16 978 1608 245736
36 838 1743 245758
1 1264 1933 245779
26 289 1565 245800
6 510 1478 245822
16 832 1498 245843
28 844 1951 245864
27 510 1485 245886
29 925 1860 245907
8 61 2000 245928
16 1150 2000 245950
26 49 1682 245971
3 779 1503 245992
26 958 1861 246014
15 814 1903 246035
10 457 1689 246056
20 692 1456 246078
18 1218 1850 246099
15 681 1618 246120
23 1017 2000 246142
17 390 1436 246163
9 607 1103 246184
14 317 1822 246206
1 760 1920 246227
37 233 1432 246248
30 1194 2000 246270
14 1338 1464 246291
31 702 1374 246312
5 185 1680 246334
25 266 1949 246355
27 699 1633 246376
9 1356 1450 246398
36 829 1414 246419
25 600 1765 246440
38 755 1274 246462
31 74 1921 246483
14 773 2000 246504
34 235 2000 246526
6 524 1462 246547
40 130 1782 246568
24 961 1030 246590
20 542 1467 246611
36 463 1685 246632
16 582 2000 246654
29 657 2000 246675
10 140 1791 246696
1 684 1942 246718
21 87 1746 246739
4 318 1689 246760
30 172 2000 246782
36 1211 1423 246803
4 1351 1724 246824
14 395 1665 246846
31 596 1842 246867
39 336 1559 246888
28 526 1360 246910
4 1326 1597 246931
38 1246 1651 246952
21 877 1584 246974
21 1034 1560 246995
22 839 1103 247016
24 857 2000 247038
6 1176 1946 247059
36 977 1876 247080
36 1149 1971 247102
9 237 1678 247123
26 64 1438 247145
24 1291 1759 247166
16 726 2000 247187
26 122 1759 247209
30 136 1250 247230
28 678 1769 247251
24 468 1346 247273
24 528 1212 247294
1 551 1728 247315
28 438 1521 247337
10 1302 1490 247358
8 1321 1752 247379
26 224 1447 247401
26 996 1824 247422
5 619 1838 247443
36 742 840 247465
13 677 2000 247486
21 1036 1802 247507
8 523 1888 247529
11 465 1492 247550
12 235 1749 247571
19 638 1804 247593
38 91 2000 247614
10 392 1384 247635
13 394 2000 247657
33 406 1918 247678
11 1335 1979 247699
30 1308 2000 247721
22 1081 1942 247742
19 969 1320 247763
25 662 1889 247785
6 4 1774 247806
11 1015 1748 247827
27 916 1237 247849
28 1144 1945 247870
8 156 2000 247891
1 857 1496 247913
12 38 1690 247934
2 276 1815 247955
32 346 1487 247977
35 360 1494 247998
35 672 2000 248019
17 115 1430 248041
34 985 2000 248062
38 1295 2000 248083
19 477 1963 248105
33 558 1648 248126
41 295 1809 248147
34 240 1637 248169
38 594 1957 248190
18 135 1501 248211
11 9 1448 248233
40 970 1010 248254
22 542 1950 248275
14 1220 1660 248297
40 79 1721 248318
41 605 1494 248339
20 401 1658 248361
38 1094 1866 248382
39 950 1543 248403
39 361 1812 248425
37 1074 1188 248446
3 744 1926 248467
32 971 1684 248489
13 81 1707 248510
11 714 1681 248531
7 173 1235 248553
16 260 1527 248574
37 864 1410 248595
36 485 1523 248617
40 24 1798 248638
7 1336 2000 248660
41 156 2000 248681
3 969 2000 248702
39 290 2000 248724
11 195 1067 248745
28 974 1752 248766
14 9 1762 248788
25 890 1815 248809
10 493 2000 248830
35 1326 1988 248852
11 296 1518 248873
24 802 1891 248894
19 218 1853 248916
12 609 1931 248937
41 685 1976 248958
18 850 1318 248980
18 689 2000 249001
20 195 1790 249022
3 152 1590 249044
40 219 2000 249065
28 820 2000 249086
18 1327 2000 249108
2 3 1766 249129
28 290 1129 249150
16 303 1297 249172
26 1101 1753 249193
3 792 1509 249214
6 1185 1795 249236
16 324 2000 249257
39 606 1691 249278
34 2 1263 249300
8 998 1851 249321
21 1329 1583 249342
15 470 1990 249364
16 1280 1632 249385
19 1155 1520 249406
9 591 1635 249428
2 1322 1302 249449
15 375 1877 249470
26 616 1544 249492
13 831 1786 249513
32 652 1357 249534
22 627 1875 249556
21 326 1591 249577
10 420 1766 249598
5 1093 1586 249620
13 539 1393 249641
4 889 1525 249662
12 818 1484 249684
13 98 1492 249705
29 40 1365 249726
22 443 1213 249748
22 1119 1345 249769
39 1223 1241 249790
30 199 1311 249812
40 659 1746 249833
37 629 1120 249854
14 749 1481 249876
18 132 1371 249897
11 277 1577 249918
1 37 1882 249940
31 7 1829 249961
41 566 1786 249982
20 741 1580 250004
19 771 1335 250025
12 1121 1632 250046
8 239 1894 250068
22 494 1822 250089
21 715 1403 250110
33 151 1630 250132
16 710 1554 250153
17 1372 1555 250175
12 186 1608 250196
8 53 1737 250217
23 551 1519 250239
5 1254 1349 250260
40 507 1480 250281
39 356 1701 250303
24 492 1517 250324
34 1003 989 250345
11 792 1595 250367
13 648 1431 250388
30 111 1225 250409
18 810 1551 250431
18 787 2000 250452
4 862 1824 250473
32 1236 2000 250495
25 421 1772 250516
14 431 1237 250537
6 129 1691 250559
21 490 2000 250580
14 1120 1558 250601
16 562 1773 250623
6 426 2000 250644
1 233 1992 250665
36 417 1240 250687
27 133 1629 250708
25 1259 1540 250729
29 1266 1412 250751
6 801 1855 250772
30 1245 1407 250793
3 338 1695 250815
24 487 1320 250836
2 564 1859 250857
1 317 1622 250879
20 622 1483 250900
20 734 1578 250921
9 1237 1639 250943
38 670 1166 250964
32 120 2000 250985
26 269 1458 251007
16 406 1904 251028
30 184 1684 251049
27 84 1641 251071
20 280 2000 251092
6 323 1517 251113
21 773 1491 251135
32 1078 1929 251156
17 854 1823 251177
16 282 1598 251199
35 16 1678 251220
6 512 1951 251241
1 1336 1505 251263
21 633 1346 251284
15 821 1706 251305
21 846 1404 251327
24 404 1340 251348
40 341 1861 251369
24 1198 1911 251391
11 943 2000 251412
5 1176 1584 251433
35 143 2000 251455
38 266 1386 251476
4 1190 2000 251497
37 1204 1220 251519
5 184 1152 251540
7 213 1512 251561
20 591 1625 251583
9 1266 1546 251604
38 228 1944 251626
9 1032 1509 251647
11 379 1482 251668
19 478 1529 251690
23 636 1645 251711
25 1070 1808 251732
13 690 2000 251754
8 1003 1992 251775
24 157 1819 251796
18 518 1985 251818
38 191 1520 251839
1 919 1733 251860
25 329 1993 251882
36 239 2000 251903
1 1298 1488 251924
26 1300 1929 251946
14 1224 1762 251967
28 1317 1503 251988
25 955 2000 252010
18 419 1953 252031
39 903 1585 252052
29 669 1486 252074
1 592 2000 252095
27 856 2000 252116
32 280 1755 252138
31 940 1926 252159
35 123 1852 252180
25 773 1995 252202
37 848 1949 252223
7 369 1875 252244
40 1031 1838 252266
26 1112 1574 252287
5 930 1418 252308
5 995 1790 252330
40 286 1630 252351
27 527 2000 252372
18 901 1509 252394
5 248 1566 252415
33 1157 1732 252436
2 756 1301 252458
17 1036 2000 252479
4 792 1751 252500
13 1317 2000 252522
14 359 1432 252543
2 664 598 252564
3 1228 2000 252586
10 4 1918 252607
29 18 1930 252628
36 1094 1875 252650
26 489 1517 252671
14 629 1407 252692
29 1230 1516 252714
7 820 1905 252735
13 241 1476 252756
3 677 1563 252778
39 573 1843 252799
23 226 1516 252820
20 995 1744 252842
27 956 1661 252863
1 806 2000 252884
34 476 1755 252906
38 1038 1978 252927
21 992 2000 252948
11 684 1857 252970
16 27 2000 252991
20 677 1789 253012
30 815 2000 253034
19 404 1237 253055
8 1020 2000 253076
15 572 2000 253098
26 691 2000 253119
28 702 2000 253141
34 1092 1479 253162
5 1347 1632 253183
31 700 1310 253205
8 195 1631 253226
9 538 1845 253247
8 877 1853 253269
19 155 1602 253290
10 314 1721 253311
8 824 1995 253333
31 349 1756 253354
16 403 1917 253375
14 258 1589 253397
38 519 1806 253418
23 1307 1701 253439
3 531 1769 253461
14 582 1940 253482
25 1323 1953 253503
20 1308 1685 253525
41 877 1507 253546
1 644 1043 253567
35 1034 1648 253589
10 328 1959 253610
3 77 2000 253631
3 1268 2000 253653
17 1091 2000 253674
29 342 2000 253695
33 371 1879 253717
29 1357 1511 253738
11 154 1949 253759
33 1330 1903 253781
9 1029 2000 253802
40 725 1876 253823
30 952 2000 253845
26 1090 1133 253866
19 234 1797 253887
13 760 2000 253909
28 967 2000 253930
1 908 2000 253951
1 1342 1745 253973
13 421 1803 253994
1 944 1811 254015
6 1188 1766 254037
37 292 1584 254058
14 781 1538 254079
21 1295 1354 254101
28 1002 1867 254122
29 592 2000 254143
10 1001 1775 254165
33 908 1833 254186
18 358 1987 254207
10 899 1574 254229
23 1022 1314 254250
41 993 2000 254271
10 596 2000 254293
15 830 1655 254314
38 575 2000 254335
33 415 1408 254357
39 452 1494 254378
14 1341 2000 254399
7 366 1683 254421
38 689 1643 254442
23 700 2000 254463
19 889 1435 254485
27 1312 1741 254506
23 1015 2000 254527
14 471 808 254549
10 117 1540 254570
32 878 1386 254591
41 1221 2000 254613
25 644 1714 254634
6 645 1740 254656
23 1221 1549 254677
23 250 2000 254698
39 427 1356 254720
7 1296 2000 254741
34 504 1875 254762
26 615 1766 254784
41 457 1503 254805
28 1143 1705 254826
29 513 1758 254848
40 168 1858 254869
12 286 1727 254890
19 1244 1585 254912
18 994 1470 254933
39 782 1365 254954
16 909 1529 254976
34 1176 2000 254997
10 795 1687 255018
5 344 1436 255040
12 394 1737 255061
24 870 1681 255082
36 299 1988 255104
13 196 1556 255125
23 555 1554 255146
31 422 1993 255168
35 601 1638 255189
37 1081 1688 255210
34 1364 1362 255232
31 602 1903 255253
40 1165 1840 255274
21 111 1724 255296
6 450 1939 255317
6 455 1540 255338
35 1308 1778 255360
8 1315 1760 255381
31 279 1909 255402
25 1359 2000 255424
31 821 1499 255445
16 42 1979 255466
39 1016 1283 255488
29 699 1758 255509
29 1117 1925 255530
6 381 1359 255552
4 489 1884 255573
35 830 1575 255594
27 452 1907 255616
23 913 1386 255637
35 883 1847 255658
21 1160 1914 255680
27 1186 2000 255701
4 15 1559 255722
17 1020 1575 255744
25 453 2000 255765
38 432 1442 255786
40 329 1786 255808
17 313 2000 255829
5 176 1771 255850
8 534 1564 255872
2 393 1139 255893
30 431 1498 255914
20 68 1960 255936
16 48 1271 255957
38 274 1449 255978
13 1212 2000 256000
39 536 1928 256021
8 1095 2000 256042
30 516 1749 256064
21 151 1941 256085
40 1215 1797 256106
18 1250 1801 256128
24 251 1986 256149
14 123 1890 256171
24 18 1633 256192
38 863 1891 256213
28 1346 1286 256235
36 747 1892 256256
33 485 1492 256277
33 1217 1676 256299
15 865 1878 256320
36 654 1663 256341
38 451 1698 256363
27 892 1521 256384
36 351 1879 256405
34 418 1615 256427
33 657 1784 256448
12 1174 1611 256469
16 126 2000 256491
23 1323 1398 256512
28 162 1665 256533
2 513 1989 256555
39 857 1405 256576
36 1302 1801 256597
34 18 1694 256619
1 609 1814 256640
24 355 1680 256661
9 120 1811 256683
33 443 1416 256704
38 147 1698 256725
6 1330 1688 256747
17 482 1241 256768
28 98 1773 256789
12 1373 1565 256811
29 76 1562 256832
14 217 2000 256853
16 1244 1876 256875
10 777 1810 256896
15 896 1795 256917
23 1287 1852 256939
16 683 1776 256960
35 297 2000 256981
23 1273 2000 257003
16 1133 1649 257024
6 397 1218 257045
5 23 1628 257067
39 292 1754 257088
3 79 1858 257109
31 803 1897 257131
2 45 1415 257152
35 444 1575 257173
27 503 2000 257195
21 845 1684 257216
39 748 1815 257237
9 199 1690 257259
11 315 1687 257280
18 835 1411 257301
20 596 1717 257323
2 1166 2000 257344
14 537 1939 257365
26 764 1364 257387
28 35 1833 257408
16 50 1666 257429
24 1092 2000 257451
6 581 2000 257472
23 296 1811 257493
20 122 1896 257515
29 1090 1562 257536
3 1234 1600 257557
32 883 1597 257579
27 338 1856 257600
12 851 1898 257622
27 367 1443 257643
36 781 2000 257664
9 532 1535 257686
6 913 1985 257707
33 604 1749 257728
20 829 1527 257750
18 773 1476 257771
12 490 1482 257792
1 831 1721 257814
4 1055 2000 257835
3 920 753 257856
25 909 1846 257878
17 967 1431 257899
14 877 2000 257920
31 751 1690 257942
18 194 1351 257963
20 513 1427 257984
39 605 2000 258006
29 1158 1944 258027
28 1214 1583 258048
30 422 1392 258070
8 78 1692 258091
18 166 2000 258112
33 98 2000 258134
4 243 1863 258155
16 767 1903 258176
15 858 1371 258198
39 218 1472 258219
31 1167 1330 258240
20 474 1612 258262
19 329 1950 258283
18 1132 1309 258304
10 176 1685 258326
9 912 1858 258347
6 314 1765 258368
23 16 1505 258390
28 1100 1372 258411
22 1028 1310 258432
3 230 1462 258454
15 569 1953 258475
30 420 1477 258496
24 607 1762 258518
14 441 2000 258539
10 508 1542 258560
20 905 1772 258582
38 135 1323 258603
3 70 1532 258624
10 548 1326 258646
26 53 2000 258667
4 772 1882 258688
26 1045 1664 258710
22 948 1974 258731
6 436 1570 258752
3 1054 1089 258774
16 670 1835 258795
17 86 1887 258816
24 49 1235 258838
20 278 1511 258859
32 316 1054 258880
6 627 1406 258902
2 161 1720 258923
30 1090 1538 258944
20 1196 1592 258966
37 878 2000 258987
29 176 1858 259008
10 370 1715 259030
21 587 1766 259051
29 1150 1984 259072
33 1100 2000 259094
2 500 1291 259115
24 766 1737 259137
36 491 2000 259158
33 481 1639 259179
30 125 1953 259201
21 276 1490 259222
24 789 1224 259243
20 1007 2000 259265
26 937 1742 259286
15 366 1575 259307
36 690 1940 259329
17 1343 1740 259350
14 1211 1419 259371
4 716 1584 259393
12 131 2000 259414
5 707 1855 259435
28 796 1583 259457
39 192 1989 259478
7 670 1331 259499
30 1113 1485 259521
18 386 1865 259542
4 348 1143 259563
31 393 1565 259585
10 624 1458 259606
18 683 2000 259627
20 1057 2000 259649
41 1295 2000 259670
15 864 1420 259691
26 584 1754 259713
24 576 2000 259734
27 803 1477 259755
33 366 1269 259777
37 766 2000 259798
13 59 1370 259819
25 229 1381 259841
28 664 1854 259862
22 1015 1962 259883
29 740 1745 259905
35 744 1384 259926
38 1082 1758 259947
41 978 1179 259969
8 724 1668 259990
40 748 1864 260011
15 654 1674 260033
34 96 1576 260054
21 328 2000 260075
21 372 1603 260097
9 843 1645 260118
22 391 1386 260139
26 598 1822 260161
19 87 1613 260182
13 591 1408 260203
37 310 1681 260225
21 144 2000 260246
36 259 985 260267
27 711 1206 260289
22 332 1867 260310
39 228 1839 260331
20 205 1436 260353
12 260 1870 260374
31 466 1553 260395
25 275 1634 260417
39 886 2000 260438
26 1001 1849 260459
13 934 1617 260481
22 306 1992 260502
5 814 1588 260523
31 950 2000 260545
40 737 1565 260566
13 366 1760 260587
2 136 2000 260609
26 986 2000 260630
40 93 1888 260652
22 1234 1724 260673
31 677 2000 260694
21 1299 1310 260716
9 1144 1392 260737
36 1324 1852 260758
34 873 2000 260780
33 1248 2000 260801
11 664 1642 260822
14 968 2000 260844
24 1143 1445 260865
6 1236 1730 260886
33 947 1894 260908
3 673 2000 260929
24 739 1794 260950
22 1256 2000 260972
7 482 1819 260993
23 523 1626 261014
15 500 1587 261036
40 1035 1520 261057
41 505 2000 261078
2 58 1656 261100
11 494 2000 261121
11 1301 1497 261142
22 921 1482 261164
29 947 1771 261185
11 457 1553 261206
27 134 1933 261228
7 1271 1571 261249
25 1109 2000 261270
30 832 1458 261292
36 150 1289 261313
38 551 1234 261334
29 1189 2000 261356
29 279 1336 261377
26 245 1914 261398
2 1066 2000 261420
6 1202 1534 261441
24 1008 1924 261462
30 903 1618 261484
19 1269 1904 261505
36 765 2000 261526
24 188 1456 261548
3 611 1580 261569
26 830 1368 261590
18 1025 1694 261612
12 708 1447 261633
37 758 1487 261654
39 409 1261 261676
24 397 1916 261697
25 444 1617 261718
26 229 1662 261740
26 200 1376 261761
14 107 1866 261782
11 186 1728 261804
2 714 2000 261825
22 21 1702 261846
10 809 1817 261868
4 139 2000 261889
27 695 1777 261910
30 539 1523 261932
31 277 1784 261953
10 1344 1844 261974
18 608 1867 261996
15 398 1839 262017
25 766 1649 262038
7 119 1939 262060
40 741 1879 262081
38 1275 1635 262102
4 268 1241 262124
36 340 1502 262145
1 1262 1756 262167
9 1125 1202 262188
21 568 1697 262209
5 610 1508 262231
5 1158 1706 262252
24 93 1493 262273
36 903 1212 262295
6 562 1680 262316
36 780 1573 262337
9 1077 2000 262359
20 1154 1887 262380
35 329 1233 262401
40 1108 1662 262423
29 88 1979 262444
16 700 1382 262465
15 873 1898 262487
19 1241 1505 262508
36 448 2000 262529
23 321 1643 262551
3 1041 1764 262572
21 860 1408 262593
21 1004 2000 262615
12 1206 2000 262636
21 596 1941 262657
35 571 1362 262679
12 1309 1525 262700
40 1161 1884 262721
5 283 1960 262743
9 324 1917 262764
35 510 1698 262785
33 943 1719 262807
8 438 1984 262828
22 355 1343 262849
6 585 1850 262871
34 303 1752 262892
8 327 1644 262913
5 799 1136 262935
1 161 1760 262956
10 103 1628 262977
7 1370 1727 262999
29 743 1872 263020
9 1150 1985 263041
33 468 1888 263063
10 1147 1521 263084
29 843 1666 263105
38 714 1852 263127
11 1191 1707 263148
33 935 1594 263169
39 1076 1421 263191
7 806 1640 263212
34 669 1299 263233
18 59 1952 263255
17 1268 1699 263276
9 1074 1845 263297
6 28 1997 263319
27 58 1652 263340
36 1312 1538 263361
38 169 1666 263383
36 238 1625 263404
19 73 2000 263425
5 757 2000 263447
6 394 2000 263468
41 1016 1620 263489
17 458 1809 263511
35 1364 1728 263532
30 870 1845 263553
19 599 1899 263575
17 1247 1215 263596
23 743 2000 263618
6 146 1550 263639
1 717 1616 263660
38 958 1701 263682
22 1077 1787 263703
16 674 2000 263724
41 733 1581 263746
8 138 1169 263767
5 58 1525 263788
27 666 1577 263810
22 184 2000 263831
2 515 1540 263852
16 652 1579 263874
4 279 2000 263895
2 766 1506 263916
41 844 2000 263938
11 508 1805 263959
15 145 1611 263980
31 253 2000 264002
37 882 1657 264023
12 853 1185 264044
7 419 1729 264066
10 1151 1508 264087
34 155 1460 264108
38 538 2000 264130
13 723 1232 264151
21 794 1700 264172
24 957 1834 264194
34 563 1935 264215
30 97 1714 264236
27 1043 1578 264258
37 1112 2000 264279
36 309 1684 264300
30 58 1651 264322
25 1251 1958 264343
1 515 2000 264364
7 297 2000 264386
30 928 1725 264407
11 428 1545 264428
27 697 1700 264450
18 881 2000 264471
4 1009 1624 264492
16 339 1827 264514
14 454 1711 264535
3 1111 2000 264556
26 176 1554 264578
15 626 1627 264599
4 1138 1612 264620
29 490 1788 264642
5 856 1337 264663
2 757 1717 264684
25 96 1686 264706
20 932 1539 264727
20 25 1482 264748
13 439 1466 264770
29 1349 1999 264791
39 1209 1150 264812
35 943 2000 264834
1 207 1889 264855
14 198 2000 264876
13 351 1737 264898
33 629 1768 264919
27 714 1874 264940
9 329 2000 264962
20 96 2000 264983
10 144 1570 265004
31 309 1683 265026
38 761 1851 265047
25 466 1557 265068
39 1056 1503 265090
2 918 1845 265111
34 643 1454 265133
1 381 1524 265154
33 547 1693 265175
18 903 2000 265197
5 1164 1742 265218
30 907 1733 265239
29 415 1423 265261
2 72 1244 265282
3 1298 1711 265303
29 870 1994 265325
15 551 1289 265346
9 1068 1477 265367
17 428 1885 265389
21 331 1845 265410
2 179 1652 265431
23 1369 1795 265453
41 956 1556 265474
33 582 1993 265495
28 1225 1508 265517
9 257 1737 265538
2 1289 1873 265559
40 1182 1572 265581
12 903 1836 265602
24 681 2000 265623
21 935 1720 265645
27 110 1557 265666
27 290 1499 265687
40 1191 1607 265709
24 127 1456 265730
32 508 1760 265751
32 722 1038 265773
36 926 1208 265794
14 643 1931 265815
31 996 1809 265837
19 979 1717 265858
34 618 1661 265879
16 1364 1808 265901
10 268 1067 265922
4 305 1120 265943
2 836 2000 265965
1 778 1961 265986
5 960 1685 266007
12 692 1626 266029
23 492 1560 266050
39 781 1574 266071
10 966 2000 266093
30 302 2000 266114
23 23 903 266135
4 2 1761 266157
1 197 1663 266178
14 451 1855 266199
9 506 2000 266221
3 626 1700 266242
14 324 1518 266263
37 393 1269 266285
9 323 1840 266306
24 534 1585 266327
41 99 1950 266349
22 112 1743 266370
7 995 2000 266391
37 1144 1598 266413
2 559 1632 266434
26 904 1645 266455
37 510 1794 266477
2 944 1130 266498
39 141 1687 266519
17 7 2000 266541
15 663 2000 266562
8 1244 1975 266583
14 981 1524 266605
15 1349 1316 266626
37 825 1608 266648
40 1310 1726 266669
3 82 2000 266690
2 1039 2000 266712
19 910 1865 266733
15 911 2000 266754
35 497 1253 266776
6 1119 1737 266797
31 1173 1757 266818
10 567 1350 266840
34 671 1798 266861
34 65 1217 266882
20 694 1957 266904
9 142 1796 266925
12 475 926 266946
8 1366 2000 266968
40 357 1820 266989
18 1043 1535 267010
13 868 2000 267032
7 920 1779 267053
27 1139 1005 267074
33 822 1866 267096
34 552 1661 267117
21 1223 1592 267138
30 386 839 267160
3 904 1502 267181
9 162 1889 267202
29 1328 1840 267224
22 1057 1767 267245
3 457 1603 267266
19 560 1635 267288
23 1058 1887 267309
6 829 1342 267330
29 150 1641 267352
33 658 1403 267373
10 665 1863 267394
4 1312 2000 267416
18 1343 1730 267437
23 1161 1530 267458
41 888 1533 267480
10 767 1761 267501
8 298 1571 267522
17 44 1335 267544
26 89 1269 267565
41 629 1406 267586
9 812 1726 267608
14 815 1780 267629
38 746 1567 267650
10 303 1859 267672
41 460 1661 267693
21 366 1473 267714
15 1020 1874 267736
25 231 1510 267757
13 661 1099 267778
16 247 2000 267800
19 1182 1581 267821
31 1022 1668 267842
36 730 1583 267864
31 1228 1834 267885
20 506 1543 267906
11 790 1771 267928
27 1243 1679 267949
21 707 1814 267970
9 627 2000 267992
36 367 1658 268013
25 58 1735 268034
8 1048 1920 268056
7 860 1640 268077
39 109 1869 268098
8 347 1578 268120
25 158 1631 268141
22 154 2000 268163
37 322 1726 268184
11 1330 1800 268205
15 8 1877 268227
13 453 1625 268248
5 1098 2000 268269
40 128 1672 268291
38 25 2000 268312
12 547 1969 268333
17 603 1954 268355
25 11 1937 268376
21 1286 1786 268397
17 337 1727 268419
7 43 1482 268440
1 1365 1819 268461
8 231 1791 268483
19 1206 1216 268504
24 282 1688 268525
27 497 1775 268547
27 286 1429 268568
32 618 1759 268589
7 1164 1816 268611
16 886 1619 268632
11 895 1508 268653
1 1289 1784 268675
32 924 1659 268696
2 782 1653 268717
41 1177 1990 268739
26 714 1710 268760
31 374 1850 268781
18 346 1757 268803
34 478 1950 268824
1 697 2000 268845
24 946 1706 268867
18 501 1971 268888
10 724 1581 268909
12 1332 1519 268931
32 601 1655 268952
33 977 1557 268973
3 1214 2000 268995
29 625 1682 269016
25 552 1808 269037
24 102 1540 269059
40 870 1427 269080
26 853 1368 269101
29 313 2000 269123
28 898 1641 269144
34 685 1536 269165
22 1216 1590 269187
41 879 1505 269208
18 1095 1616 269229
23 1089 1589 269251
28 1263 1407 269272
25 1102 1442 269293
12 878 1617 269315
34 683 1957 269336
3 1050 1724 269357
19 753 1721 269379
7 331 1556 269400
5 875 1453 269421
19 775 1734 269443
22 645 1589 269464
9 530 1702 269485
31 354 1665 269507
6 932 1202 269528
24 227 1812 269549
6 473 1872 269571
7 447 2000 269592
22 564 1866 269614
36 315 2000 269635
37 940 1358 269656
31 841 1396 269678
4 109 1351 269699
18 770 1335 269720
9 339 1507 269742
6 9 1747 269763
11 1063 1813 269784
22 1153 2000 269806
15 1325 1188 269827
38 922 1377 269848
2 379 1252 269870
32 671 1965 269891
31 322 1438 269912
24 450 1213 269934
41 1361 2000 269955
7 841 1866 269976
38 164 1633 269998
7 916 1938 270019
